run_name,run_id,data_version,threshold_fix_applied,price_recency,include_food,include_rain,include_text,conflict_only_embeddings,use_pca,k,n_splits,event_col,optimal_threshold,n_predictors,train_cv_aupr,train_cv_precision_class1,train_cv_recall_class1,train_cv_f1,train_prevalence_pct,onset_aupr,onset_precision_class1,onset_recall_class1,onset_f1_class1,active_aupr,active_precision_class1,active_recall_class1,active_f1_class1,param_subsample,param_reg_lambda,param_reg_alpha,param_min_child_weight,param_max_depth,param_max_delta_step,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,param_k,param_n_splits,param_event_col,seed
acled_sub_food_conflict-text_seed-23_pca_0.25_4,2930ede96537431286a64aeb35819e03,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,True,0.25,4,sub_event_type,0.1603,58,0.3313,0.3077,0.9962,0.4702,30.09,0.5035,0.4171,0.9670,0.5828,0.3743,0.3687,0.9563,0.5322,0.6,1,2,5,3,0,0.1,3,1.0,0.8,0.25,4,sub_event_type,23
acled_sub_food_conflict-text_seed-23_0.25_4,296fc85cd411446db8d8b6a8d5dfb297,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,False,0.25,4,sub_event_type,0.2222,802,0.3547,0.3067,1.0000,0.4694,30.09,0.5071,0.4213,1.0000,0.5928,0.3825,0.3704,1.0000,0.5405,1.0,10,2,3,7,0,0.1,3,0.6,0.8,0.25,4,sub_event_type,23
acled_sub_food_conflict-text_seed-23_pca_0.25_5,833d1c914ff34e26a42277005827090e,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,True,0.25,5,sub_event_type,0.2458,58,0.3553,0.3243,0.9751,0.4867,30.09,0.4636,0.4121,0.9011,0.5655,0.4049,0.3695,0.9375,0.5300,0.8,1,0.1,3,7,5,0.05,5,0.8,0.8,0.25,5,sub_event_type,23
acled_sub_food_conflict-text_seed-23_0.25_5,6a7885e6e6cf4189be7281eafcd62192,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,False,0.25,5,sub_event_type,0.3299,802,0.3539,0.3169,0.9609,0.4766,30.09,0.4710,0.4213,1.0000,0.5928,0.3789,0.3712,1.0000,0.5415,0.6,10,2,1,3,5,0.03,1,0.6,0.8,0.25,5,sub_event_type,23
acled_sub_food_all-text_seed-23_pca_0.25_4,2e8761c6463646afade15077aed1f735,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,True,0.25,4,sub_event_type,0.3285,84,0.3540,0.3482,0.7660,0.4788,30.09,0.4269,0.4171,0.8571,0.5612,0.3790,0.3756,0.9062,0.5311,1.0,5,0,1,7,5,0.1,3,0.6,0.6,0.25,4,sub_event_type,23
acled_sub_food_all-text_seed-23_0.25_4,fd4c8b91d5b0492a8faa9cc7d6e12130,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,False,0.25,4,sub_event_type,0.2678,802,0.3438,0.3122,0.9849,0.4741,30.09,0.4206,0.4213,1.0000,0.5928,0.4101,0.3704,1.0000,0.5405,1.0,1,1,5,3,5,0.01,1,0.8,0.6,0.25,4,sub_event_type,23
acled_sub_food_all-text_seed-23_pca_0.25_5,8f21d43fc60e4b228578c9e2d2f0eb2a,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,True,0.25,5,sub_event_type,0.1486,84,0.3482,0.3139,0.9964,0.4774,30.09,0.3859,0.4186,0.9890,0.5882,0.3850,0.3704,1.0000,0.5405,1.0,5,0.1,1,5,0,0.1,3,0.8,0.8,0.25,5,sub_event_type,23
acled_sub_food_all-text_seed-23_0.25_5,a526692b14af42c6b0555d1dea4ff435,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,False,0.25,5,sub_event_type,0.1726,802,0.3562,0.3138,0.9929,0.4769,30.09,0.4310,0.4213,1.0000,0.5928,0.4024,0.3704,1.0000,0.5405,0.8,10,2,3,7,5,0.03,5,1.0,0.8,0.25,5,sub_event_type,23
acled_event_food_conflict-text_seed-23_pca_0.25_4,ec1f4ef90024465dab080d29a9ea7a67,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,True,0.25,4,event_type,0.3852,40,0.3359,0.3203,0.8943,0.4716,30.09,0.4441,0.4306,0.9890,0.6000,0.3960,0.3715,0.9938,0.5408,0.6,10,2,1,3,5,0.03,1,0.6,0.8,0.25,4,event_type,23
acled_event_food_conflict-text_seed-23_0.25_4,cd62335abdd449edae0a2d3b76ef171c,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,False,0.25,4,event_type,0.3224,784,0.3316,0.3067,1.0000,0.4694,30.09,0.4735,0.4213,1.0000,0.5928,0.3703,0.3704,1.0000,0.5405,1.0,10,2,3,7,1,0.01,1,0.6,0.6,0.25,4,event_type,23
acled_event_food_conflict-text_seed-23_pca_0.25_5,94c5316d89934ae98e458b746b7050d3,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,True,0.25,5,event_type,0.3018,40,0.3405,0.3306,0.8719,0.4795,30.09,0.4638,0.4224,0.7473,0.5397,0.4017,0.3828,0.8063,0.5191,0.8,10,1,5,7,1,0.1,3,1.0,1.0,0.25,5,event_type,23
acled_event_food_conflict-text_seed-23_0.25_5,c2c5bc04226e48c2b748e7a4679f1de3,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,False,0.25,5,event_type,0.1025,784,0.3507,0.3122,1.0000,0.4759,30.09,0.4474,0.4213,1.0000,0.5928,0.4122,0.3704,1.0000,0.5405,1.0,1,0.1,5,3,0,0.03,0,0.8,0.6,0.25,5,event_type,23
acled_event_food_all-text_seed-23_pca_0.25_4,814103a3f2a447b9a35a1cd112d85ebe,acled_event_food_all-text_seed-23,True,True,True,False,True,False,True,0.25,4,event_type,0.0833,66,0.3620,0.3067,1.0000,0.4694,30.09,0.4093,0.4213,1.0000,0.5928,0.3839,0.3704,1.0000,0.5405,1.0,1,0,5,7,5,0.03,0,0.6,1.0,0.25,4,event_type,23
acled_event_food_all-text_seed-23_0.25_4,2be4e940fb174e95993180786277c3eb,acled_event_food_all-text_seed-23,True,True,True,False,True,False,False,0.25,4,event_type,0.1245,784,0.3426,0.3153,0.9887,0.4781,30.09,0.4310,0.4252,1.0000,0.5967,0.3858,0.3704,1.0000,0.5405,1.0,5,2,3,5,0,0.1,1,0.8,0.6,0.25,4,event_type,23
acled_event_food_all-text_seed-23_pca_0.25_5,826d84d8abb24987b0e9e112d5183c33,acled_event_food_all-text_seed-23,True,True,True,False,True,False,True,0.25,5,event_type,0.2112,66,0.3402,0.3135,0.9964,0.4770,30.09,0.3894,0.4213,1.0000,0.5928,0.3766,0.3704,1.0000,0.5405,1.0,1,0,3,7,5,0.01,3,1.0,1.0,0.25,5,event_type,23
acled_event_food_all-text_seed-23_0.25_5,6ec004c11097492d9532f80c732fd8ac,acled_event_food_all-text_seed-23,True,True,True,False,True,False,False,0.25,5,event_type,0.3321,784,0.3546,0.3274,0.9181,0.4827,30.09,0.4084,0.4213,1.0000,0.5928,0.3923,0.3704,1.0000,0.5405,0.8,5,1,3,3,1,0.01,5,1.0,0.6,0.25,5,event_type,23
acled_sub_food_conflict-text_seed-23_pca_0.5_4,3bfdf86719a24e12b3a6cabe5d561003,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,True,0.5,4,sub_event_type,0.0552,58,0.3054,0.2685,1.0000,0.4234,26.48,0.4045,0.3704,1.0000,0.5405,0.3415,0.3264,1.0000,0.4921,0.6,5,2,5,7,0,0.1,1,0.6,0.6,0.5,4,sub_event_type,23
acled_sub_food_conflict-text_seed-23_0.5_4,bb1b6fceec964377b3a830f37c09b4fb,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,False,0.5,4,sub_event_type,0.2134,802,0.2907,0.2685,1.0000,0.4234,26.48,0.3992,0.3704,1.0000,0.5405,0.3503,0.3271,1.0000,0.4930,0.6,10,2,5,3,1,0.05,5,0.6,0.8,0.5,4,sub_event_type,23
acled_sub_food_conflict-text_seed-23_pca_0.5_5,498b8fe43e054a83974d738a08054eb3,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,True,0.5,5,sub_event_type,0.2085,58,0.3100,0.3075,0.8178,0.4469,26.48,0.3674,0.3354,0.6750,0.4481,0.3539,0.3286,0.8227,0.4696,0.6,1,0,3,3,1,0.1,0,0.8,1.0,0.5,5,sub_event_type,23
acled_sub_food_conflict-text_seed-23_0.5_5,22462057df2140e09aab279d9949908e,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,False,0.5,5,sub_event_type,0.3484,802,0.3051,0.2913,0.8421,0.4329,26.48,0.4019,0.3762,0.9875,0.5448,0.3630,0.3374,0.9858,0.5027,0.6,10,2,1,3,5,0.03,1,0.6,0.8,0.5,5,sub_event_type,23
acled_sub_food_all-text_seed-23_pca_0.5_4,8834d67b0b81427bba29c854ef9c4cb7,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,True,0.5,4,sub_event_type,0.1946,84,0.3129,0.2688,1.0000,0.4237,26.48,0.3494,0.3704,1.0000,0.5405,0.3261,0.3264,1.0000,0.4921,1.0,1,0,3,7,5,0.01,3,1.0,1.0,0.5,4,sub_event_type,23
acled_sub_food_all-text_seed-23_0.5_4,065670e237914acb8bc48254b612280a,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,False,0.5,4,sub_event_type,0.1146,802,0.2984,0.2720,0.9741,0.4252,26.48,0.3315,0.3721,1.0000,0.5424,0.3739,0.3264,1.0000,0.4921,0.6,10,1,1,5,5,0.1,3,0.8,0.8,0.5,4,sub_event_type,23
acled_sub_food_all-text_seed-23_pca_0.5_5,2d2dfbb9390849deb113939ed28a0c5c,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,True,0.5,5,sub_event_type,0.0188,84,0.3030,0.2744,1.0000,0.4307,26.48,0.3323,0.3704,1.0000,0.5405,0.3488,0.3264,1.0000,0.4921,0.8,1,2,1,3,5,0.1,1,0.8,0.8,0.5,5,sub_event_type,23
acled_sub_food_all-text_seed-23_0.5_5,706a21e2fb994b9f940c3eed55541d49,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,False,0.5,5,sub_event_type,0.2523,802,0.3082,0.2919,0.9231,0.4436,26.48,0.3366,0.3645,0.9750,0.5306,0.3483,0.3264,1.0000,0.4921,1.0,1,1,5,7,0,0.01,0,1.0,0.8,0.5,5,sub_event_type,23
acled_event_food_conflict-text_seed-23_pca_0.5_4,b883ef3fe422415487a59f60f8e9ed73,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,True,0.5,4,event_type,0.3118,40,0.2992,0.2706,0.9784,0.4239,26.48,0.4144,0.3780,0.9875,0.5467,0.3584,0.3390,0.9929,0.5054,0.8,10,2,3,7,5,0.03,5,1.0,0.8,0.5,4,event_type,23
acled_event_food_conflict-text_seed-23_0.5_4,c358532ff74c4cd6bdf43ec0524f85ca,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,False,0.5,4,event_type,0.2366,784,0.2989,0.2698,1.0000,0.4249,26.48,0.4321,0.3721,1.0000,0.5424,0.3624,0.3271,1.0000,0.4930,0.6,10,2,5,3,1,0.05,5,0.6,0.8,0.5,4,event_type,23
acled_event_food_conflict-text_seed-23_pca_0.5_5,4931975f21ba43999f09c68ee9d65645,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,True,0.5,5,event_type,0.2866,40,0.3244,0.2929,0.8502,0.4357,26.48,0.3797,0.3613,0.7000,0.4766,0.3403,0.3354,0.7730,0.4678,1.0,10,2,3,7,1,0.1,1,0.6,0.6,0.5,5,event_type,23
acled_event_food_conflict-text_seed-23_0.5_5,0da769ec3b7642368340400423ccf598,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,False,0.5,5,event_type,0.1608,784,0.3064,0.2754,1.0000,0.4318,26.48,0.4251,0.3704,1.0000,0.5405,0.3274,0.3271,1.0000,0.4930,0.6,10,0,5,7,0,0.05,5,1.0,1.0,0.5,5,event_type,23
acled_event_food_all-text_seed-23_pca_0.5_4,8153018d7d0d483f9e1849f7476dd3ab,acled_event_food_all-text_seed-23,True,True,True,False,True,False,True,0.5,4,event_type,0.1712,66,0.3038,0.2693,0.9914,0.4236,26.48,0.3290,0.3704,1.0000,0.5405,0.3540,0.3264,1.0000,0.4921,1.0,5,2,1,7,5,0.1,3,0.8,0.8,0.5,4,event_type,23
acled_event_food_all-text_seed-23_0.5_4,fbd6afaa57fe4f6aa08ca3b770a17cc5,acled_event_food_all-text_seed-23,True,True,True,False,True,False,False,0.5,4,event_type,0.0891,784,0.3162,0.2830,0.8879,0.4292,26.48,0.3518,0.3721,1.0000,0.5424,0.3679,0.3302,0.9929,0.4956,0.6,1,1,1,3,0,0.1,1,0.6,0.8,0.5,4,event_type,23
acled_event_food_all-text_seed-23_pca_0.5_5,17b1cdbd167c4b5fa774db20df6a7809,acled_event_food_all-text_seed-23,True,True,True,False,True,False,True,0.5,5,event_type,0.0466,66,0.3068,0.2744,1.0000,0.4307,26.48,0.3460,0.3704,1.0000,0.5405,0.3416,0.3264,1.0000,0.4921,0.6,5,2,5,7,0,0.1,1,0.6,0.6,0.5,5,event_type,23
acled_event_food_all-text_seed-23_0.5_5,85d35ef7f01641fbb244be33ac030ce5,acled_event_food_all-text_seed-23,True,True,True,False,True,False,False,0.5,5,event_type,0.3582,784,0.2988,0.2891,0.8988,0.4374,26.48,0.3424,0.3704,1.0000,0.5405,0.3589,0.3264,1.0000,0.4921,0.6,10,0.1,5,5,5,0.01,1,0.6,0.8,0.5,5,event_type,23
acled_sub_food_conflict-text_seed-23_pca_0.75_4,b9f21c3309d648c785142d77c183ff3d,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,True,0.75,4,sub_event_type,0.2111,58,0.3002,0.2403,0.9951,0.3872,23.52,0.4200,0.3450,0.9200,0.5018,0.3002,0.2735,0.8947,0.4189,1.0,5,2,1,7,5,0.1,3,0.8,0.8,0.75,4,sub_event_type,23
acled_sub_food_conflict-text_seed-23_0.75_4,0f14f654ef1c42c2bc2685bfca1a94da,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,False,0.75,4,sub_event_type,0.2638,802,0.2743,0.2467,0.9078,0.3880,23.52,0.3788,0.3555,1.0000,0.5245,0.3166,0.2697,0.9912,0.4240,0.8,1,0,5,3,5,0.03,5,1.0,0.6,0.75,4,sub_event_type,23
acled_sub_food_conflict-text_seed-23_pca_0.75_5,1bba52a403274ba0bafcfd692d77af26,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,True,0.75,5,sub_event_type,0.4071,58,0.2822,0.2712,0.7936,0.4042,23.52,0.4431,0.3354,0.7067,0.4549,0.3116,0.2918,0.6579,0.4043,0.6,1,2,1,3,0,0.01,0,0.8,1.0,0.75,5,sub_event_type,23
acled_sub_food_conflict-text_seed-23_0.75_5,47b9733e907949feb2df08324b0857db,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,False,0.75,5,sub_event_type,0.3830,802,0.2662,0.2506,0.9266,0.3945,23.52,0.3775,0.3488,1.0000,0.5172,0.3115,0.2639,1.0000,0.4176,0.8,10,1,5,3,1,0.01,0,0.6,1.0,0.75,5,sub_event_type,23
acled_sub_food_all-text_seed-23_pca_0.75_4,d8cba84bd0714e2f89bca53b7e226e86,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,True,0.75,4,sub_event_type,0.0834,84,0.2591,0.2384,1.0000,0.3850,23.52,0.3586,0.3472,1.0000,0.5155,0.3388,0.2639,1.0000,0.4176,0.8,1,2,3,7,0,0.03,0,0.6,1.0,0.75,4,sub_event_type,23
acled_sub_food_all-text_seed-23_0.75_4,07085420f1c44e9587f0897049bb8b09,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,False,0.75,4,sub_event_type,0.1034,802,0.2613,0.2527,0.9029,0.3949,23.52,0.3424,0.3429,0.9600,0.5053,0.2845,0.2639,1.0000,0.4176,0.6,10,1,1,5,5,0.1,1,0.6,0.8,0.75,4,sub_event_type,23
acled_sub_food_all-text_seed-23_pca_0.75_5,1263c63a712a42368fdee57a4d18d747,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,True,0.75,5,sub_event_type,0.0191,84,0.2616,0.2438,0.9954,0.3917,23.52,0.3685,0.3472,1.0000,0.5155,0.2926,0.2639,1.0000,0.4176,0.6,1,0.1,1,3,0,0.1,1,0.6,0.6,0.75,5,sub_event_type,23
acled_sub_food_all-text_seed-23_0.75_5,8eaa2c504802404dbde7396c7b98c56c,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,False,0.75,5,sub_event_type,0.2910,802,0.2678,0.2425,1.0000,0.3903,23.52,0.3839,0.3472,1.0000,0.5155,0.3088,0.2639,1.0000,0.4176,0.8,10,0.1,3,3,5,0.01,3,1.0,0.8,0.75,5,sub_event_type,23
acled_event_food_conflict-text_seed-23_pca_0.75_4,1babc9e12452439db408d178d54354f1,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,True,0.75,4,event_type,0.1042,40,0.2869,0.2484,0.9320,0.3922,23.52,0.3653,0.3681,0.8933,0.5214,0.2912,0.2683,0.9649,0.4198,0.6,5,0.1,1,7,0,0.1,1,0.6,0.6,0.75,4,event_type,23
acled_event_food_conflict-text_seed-23_0.75_4,ce600dd377304a7e8f9aad28202aff70,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,False,0.75,4,event_type,0.2289,784,0.2762,0.2456,0.9515,0.3904,23.52,0.4024,0.3592,0.9867,0.5267,0.3429,0.2688,0.9737,0.4213,0.6,10,1,5,7,5,0.1,5,0.6,0.6,0.75,4,event_type,23
acled_event_food_conflict-text_seed-23_pca_0.75_5,66a17ab830d54f139fecea6faacc9ee3,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,True,0.75,5,event_type,0.0369,40,0.2682,0.2446,0.9954,0.3928,23.52,0.3834,0.3472,1.0000,0.5155,0.3163,0.2639,1.0000,0.4176,0.6,1,0,3,3,1,0.1,0,0.8,1.0,0.75,5,event_type,23
acled_event_food_conflict-text_seed-23_0.75_5,4149a0b27fb342a3836ce39e68f74c1b,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,False,0.75,5,event_type,0.3991,784,0.2605,0.2543,0.8761,0.3942,23.52,0.3818,0.3505,1.0000,0.5190,0.3240,0.2651,1.0000,0.4191,0.6,10,0.1,1,3,1,0.01,5,0.6,0.8,0.75,5,event_type,23
acled_event_food_all-text_seed-23_pca_0.75_4,c8489e70f4294b56a50157f28891dbb8,acled_event_food_all-text_seed-23,True,True,True,False,True,False,True,0.75,4,event_type,0.0107,66,0.2625,0.2384,1.0000,0.3850,23.52,0.3507,0.3472,1.0000,0.5155,0.3152,0.2639,1.0000,0.4176,0.6,1,0,3,3,1,0.1,0,0.8,1.0,0.75,4,event_type,23
acled_event_food_all-text_seed-23_0.75_4,888e778c028f49ea8269ad7adccb812b,acled_event_food_all-text_seed-23,True,True,True,False,True,False,False,0.75,4,event_type,0.1287,784,0.2694,0.2573,0.8932,0.3996,23.52,0.3692,0.3472,1.0000,0.5155,0.3185,0.2639,1.0000,0.4176,0.6,1,1,1,3,1,0.05,3,0.8,0.8,0.75,4,event_type,23
acled_event_food_all-text_seed-23_pca_0.75_5,5efc8865bd004f9bb41bce573087a4df,acled_event_food_all-text_seed-23,True,True,True,False,True,False,True,0.75,5,event_type,0.1313,66,0.2535,0.2494,0.9174,0.3922,23.52,0.3451,0.3500,0.9333,0.5091,0.3196,0.2727,0.9737,0.4261,0.8,1,1,3,3,1,0.1,3,1.0,0.6,0.75,5,event_type,23
acled_event_food_all-text_seed-23_0.75_5,a45a3b3181fe43ff9df2074c423840cd,acled_event_food_all-text_seed-23,True,True,True,False,True,False,False,0.75,5,event_type,0.1877,784,0.2657,0.2608,0.9128,0.4057,23.52,0.3433,0.3472,1.0000,0.5155,0.3330,0.2645,1.0000,0.4183,0.8,1,0,5,3,5,0.03,5,1.0,0.6,0.75,5,event_type,23
acled_sub_food_conflict-text_seed-23_pca_1_4,f19bc86a11e9442f95d3f9c7b511796f,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,True,1,4,sub_event_type,0.4386,58,0.2405,0.2244,0.6864,0.3382,19.26,0.3956,0.3214,0.6818,0.4369,0.3069,0.2491,0.7216,0.3704,0.8,10,1,5,3,1,0.01,0,0.6,1.0,1,4,sub_event_type,23
acled_sub_food_conflict-text_seed-23_1_4,e6086c5dc2394caab7dc965ba91f34e7,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,False,1,4,sub_event_type,0.4278,802,0.2454,0.2199,0.7337,0.3383,19.26,0.4021,0.3333,0.8182,0.4737,0.3062,0.2630,0.8866,0.4057,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1,4,sub_event_type,23
acled_sub_food_conflict-text_seed-23_pca_1_5,ded4eda5ce5f41e397f05e715b12ffa6,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,True,1,5,sub_event_type,0.3922,58,0.2371,0.2094,0.8715,0.3377,19.26,0.4006,0.3084,1.0000,0.4714,0.3319,0.2245,1.0000,0.3667,0.6,10,0.1,1,3,1,0.01,5,0.6,0.8,1,5,sub_event_type,23
acled_sub_food_conflict-text_seed-23_1_5,1831fb78792443f59ad2a5363deca789,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,False,1,5,sub_event_type,0.3568,802,0.2377,0.2091,0.9218,0.3409,19.26,0.3876,0.3056,1.0000,0.4681,0.2958,0.2245,1.0000,0.3667,0.8,5,2,5,3,0,0.01,0,0.8,0.6,1,5,sub_event_type,23
acled_sub_food_all-text_seed-23_pca_1_4,b3aeb713ed10490ebb7434fe4248d393,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,True,1,4,sub_event_type,0.1417,84,0.2235,0.1981,0.9763,0.3293,19.26,0.3104,0.3110,0.9848,0.4727,0.3239,0.2308,0.9897,0.3743,0.8,1,2,3,7,0,0.03,0,0.6,1.0,1,4,sub_event_type,23
acled_sub_food_all-text_seed-23_1_4,86c5e916ac6c4e59ac377e59283dcbe3,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,False,1,4,sub_event_type,0.3010,802,0.2211,0.2036,0.8817,0.3307,19.26,0.3484,0.3023,0.9848,0.4626,0.2817,0.2245,1.0000,0.3667,1.0,10,0.1,1,7,5,0.01,0,0.8,0.6,1,4,sub_event_type,23
acled_sub_food_all-text_seed-23_pca_1_5,26d7c71f1a82449fb79ae4b728634a69,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,True,1,5,sub_event_type,0.0749,84,0.2089,0.1989,1.0000,0.3318,19.26,0.3078,0.3056,1.0000,0.4681,0.2915,0.2245,1.0000,0.3667,0.6,1,0,5,7,0,0.03,5,0.8,0.6,1,5,sub_event_type,23
acled_sub_food_all-text_seed-23_1_5,6d5ac224a9e84c8db52bb2ad6694134e,acled_sub_food_all-text_seed-23,True,True,True,False,True,False,False,1,5,sub_event_type,0.0615,802,0.2178,0.2033,0.9497,0.3350,19.26,0.3186,0.3033,0.9697,0.4621,0.2532,0.2243,0.9897,0.3657,0.6,5,2,5,7,0,0.1,1,0.6,0.6,1,5,sub_event_type,23
acled_event_food_conflict-text_seed-23_pca_1_4,36ad58f01707405b9abe6829b7fbd074,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,True,1,4,event_type,0.1275,40,0.2550,0.2094,0.8166,0.3333,19.26,0.3106,0.3217,0.6970,0.4402,0.2823,0.2317,0.9485,0.3725,0.6,5,0.1,1,7,0,0.1,1,0.6,0.6,1,4,event_type,23
acled_event_food_conflict-text_seed-23_1_4,dad177d6b98e41fca446deef3ba1b427,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,False,1,4,event_type,0.1997,784,0.2403,0.1993,0.9527,0.3296,19.26,0.3641,0.3084,1.0000,0.4714,0.2877,0.2251,1.0000,0.3674,1.0,10,2,5,5,0,0.03,0,0.8,0.6,1,4,event_type,23
acled_event_food_conflict-text_seed-23_pca_1_5,a695893fe1a54fde890f228cacc0eb18,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,True,1,5,event_type,0.0939,40,0.2277,0.2035,0.9721,0.3366,19.26,0.3333,0.3184,0.9697,0.4794,0.3113,0.2310,0.9691,0.3730,1.0,1,0.1,3,3,0,0.05,0,0.8,0.8,1,5,event_type,23
acled_event_food_conflict-text_seed-23_1_5,f2891db38508425d9b3ef6065ed8d87f,acled_event_food_conflict-text_seed-23,True,True,True,False,True,True,False,1,5,event_type,0.3900,784,0.2345,0.2118,0.8212,0.3368,19.26,0.3973,0.3099,1.0000,0.4731,0.2954,0.2288,1.0000,0.3724,0.8,5,2,5,3,0,0.01,0,0.8,0.6,1,5,event_type,23
acled_event_food_all-text_seed-23_pca_1_4,c767286aa8874b299131ac7b22b251c2,acled_event_food_all-text_seed-23,True,True,True,False,True,False,True,1,4,event_type,0.1055,66,0.2338,0.2063,0.8107,0.3289,19.26,0.3250,0.3016,0.8636,0.4471,0.2826,0.2292,0.9381,0.3684,0.8,5,1,3,7,0,0.1,1,0.8,0.8,1,4,event_type,23
acled_event_food_all-text_seed-23_1_4,d6495a34913c4cf3b535487d9f1f0135,acled_event_food_all-text_seed-23,True,True,True,False,True,False,False,1,4,event_type,0.2522,784,0.2197,0.2143,0.8166,0.3395,19.26,0.3719,0.2873,0.7879,0.4211,0.2806,0.2439,0.7216,0.3646,1.0,1,0,3,7,5,0.01,3,1.0,1.0,1,4,event_type,23
acled_event_food_all-text_seed-23_pca_1_5,c722353248124ba1b190cbbb4046a1ec,acled_event_food_all-text_seed-23,True,True,True,False,True,False,True,1,5,event_type,0.0855,66,0.2176,0.2000,0.9944,0.3330,19.26,0.3097,0.3056,1.0000,0.4681,0.2976,0.2245,1.0000,0.3667,0.6,1,0,3,5,5,0.03,5,0.8,0.8,1,5,event_type,23
acled_event_food_all-text_seed-23_1_5,84b0bdb8080b4af787aca5d3c358591c,acled_event_food_all-text_seed-23,True,True,True,False,True,False,False,1,5,event_type,0.0468,784,0.2193,0.1993,1.0000,0.3324,19.26,0.3234,0.3070,1.0000,0.4698,0.2413,0.2245,1.0000,0.3667,0.6,10,1,5,7,5,0.1,5,0.6,0.6,1,5,event_type,23
acled_sub_food_conflict-text_seed-23_pca_1.25_4,f3a866f178fa4d16aee63700cc216629,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,True,1.25,4,sub_event_type,0.4542,58,0.2478,0.2638,0.4079,0.3204,17.50,0.3855,0.4857,0.2742,0.3505,0.2992,0.3200,0.2824,0.3000,0.8,1,2,5,5,0,0.03,3,0.6,0.8,1.25,4,sub_event_type,23
acled_sub_food_conflict-text_seed-23_1.25_4,752324e0f6014e8f9ff3f1b3f7d1e6db,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,False,1.25,4,sub_event_type,0.4246,802,0.2421,0.2243,0.5592,0.3202,17.50,0.3812,0.3396,0.2903,0.3130,0.2831,0.2875,0.2706,0.2788,1.0,10,2,5,3,1,0.03,1,0.6,1.0,1.25,4,sub_event_type,23
acled_sub_food_conflict-text_seed-23_pca_1.25_5,fcb08936e6724569ac641dca63e17093,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,True,1.25,5,sub_event_type,0.4428,58,0.2389,0.2220,0.6273,0.3279,17.50,0.4025,0.3366,0.5484,0.4172,0.3161,0.2500,0.5765,0.3488,0.8,5,2,5,3,0,0.01,0,0.8,0.6,1.25,5,sub_event_type,23
acled_sub_food_conflict-text_seed-23_1.25_5,91d27ab9af9f4b3195a5450b2e2dc81d,acled_sub_food_conflict-text_seed-23,True,True,True,False,True,True,False,1.25,5,sub_event_type,0.4402,802,0.2442,0.2630,0.4720,0.3378,17.50,0.3551,0.3784,0.2258,0.2828,0.2821,0.3030,0.2353,0.2649,0.6,10,2,1,3,5,0.03,1,0.6,0.8,1.25,5,sub_event_type,23
