run_name,run_id,data_version,threshold_fix_applied,include_food,include_rain,include_text,conflict_only_embeddings,use_pca,k,n_splits,event_col,optimal_threshold,n_predictors,train_cv_aupr,train_cv_f1,onset_aupr,onset_precision_class1,onset_recall_class1,onset_f1_class1,active_aupr,active_precision_class1,active_recall_class1,active_f1_class1,param_subsample,param_reg_lambda,param_reg_alpha,param_min_child_weight,param_max_depth,param_max_delta_step,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,param_k,param_n_splits,param_event_col,price_recency
acled_sub_food_rain_text_conflict_threshold_change_1.25_4,ac62d564e65d4b54bab5b5a83e53ee29,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.25,4,sub_event_type,0.3635,800,0.2424,0.3197,0.3322,0.3117,0.3871,0.3453,0.2704,0.2538,0.3882,0.307,1,10,1,5,3,0,0.05,5,0.8,1,1.25,4,sub_event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_pca_1.25_5,98aa41ca6db34f0e9d1e4dfdfad76ad4,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.25,5,sub_event_type,0.316,56,0.2323,0.3291,0.355,0.3028,0.6935,0.4216,0.2717,0.2222,0.9176,0.3578,0.8,10,2,1,7,5,0.03,1,0.6,0.6,1.25,5,sub_event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_1.25_5,92a1768c96494bf795034d25ac306568,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.25,5,sub_event_type,0.35,800,0.2506,0.3259,0.3639,0.301,1,0.4627,0.3049,0.2009,1,0.3346,0.8,5,1,3,3,1,0.01,5,1,0.6,1.25,5,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_pca_1.25_4,ebee1b9bab7d4248857613b3c8469238,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.25,4,sub_event_type,0.2523,82,0.22,0.3333,0.275,0.233,0.3871,0.2909,0.2937,0.2171,0.7176,0.3333,0.6,5,2,5,7,0,0.1,1,0.6,0.6,1.25,4,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_1.25_4,94f69d37ba054cd9a1a8a6c5b7a439be,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.25,4,sub_event_type,0.0978,800,0.2123,0.3131,0.3225,0.2941,0.9677,0.4511,0.2369,0.1995,1,0.3327,0.8,10,1,5,7,1,0.1,3,1,1,1.25,4,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_pca_1.25_5,8a5794c057e24fda9b6fb37ffa9372cc,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.25,5,sub_event_type,0.193,82,0.2256,0.3221,0.3,0.3071,0.629,0.4127,0.2746,0.2524,0.6118,0.3574,0.6,1,1,3,5,0,0.1,5,0.6,1,1.25,5,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_1.25_5,9acfd4fc9f9749ab858a7280fd3b6fa1,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.25,5,sub_event_type,0.2795,800,0.2013,0.3145,0.3283,0.3121,0.7097,0.4335,0.2636,0.2431,0.6235,0.3498,1,1,2,3,3,5,0.03,0,0.8,1,1.25,5,sub_event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_pca_1.25_4,b1483866e9284031ba663b75ecbd1449,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.25,4,event_type,0.1873,38,0.2275,0.328,0.315,0.2911,0.7419,0.4182,0.2381,0.2172,0.7412,0.336,1,10,1,3,3,1,0.1,0,1,1,1.25,4,event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_1.25_4,673f5fdb2389427ba1dcbc1969a14173,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.25,4,event_type,0.3944,782,0.2377,0.3177,0.3817,0.3006,0.8387,0.4426,0.2726,0.2154,0.8235,0.3415,0.8,5,2,5,3,0,0.01,0,0.8,0.6,1.25,4,event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_pca_1.25_5,50d9a8dad28942828a3d5ca81abfa98e,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.25,5,event_type,0.2955,38,0.2309,0.3247,0.3252,0.306,0.6613,0.4184,0.2638,0.2476,0.6118,0.3525,1,1,0.1,5,3,0,0.03,0,0.8,0.6,1.25,5,event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_1.25_5,4986061a9f6144f8bac7faeefa7027ee,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.25,5,event_type,0.3409,782,0.234,0.3208,0.3686,0.3228,0.8226,0.4636,0.2843,0.2375,0.8941,0.3753,0.6,10,2,1,3,5,0.03,1,0.6,0.8,1.25,5,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_pca_1.25_4,010ef806619d4d28a78b0310a8906cbb,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.25,4,event_type,0.4138,64,0.2294,0.3207,0.3065,0.2824,0.5968,0.3834,0.3088,0.2318,0.6353,0.3396,0.6,1,0,5,5,1,0.01,0,0.8,1,1.25,4,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_1.25_4,b8c49b94547e4198a77e3bca584b0567,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.25,4,event_type,0.0788,782,0.22,0.3296,0.2901,0.2842,0.871,0.4286,0.2383,0.2043,0.8941,0.3326,0.6,1,1,1,3,0,0.1,1,0.6,0.8,1.25,4,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_pca_1.25_5,d95c93afc61d4aaf9eacf50aa4ceb5b3,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.25,5,event_type,0.3944,64,0.2022,0.317,0.3099,0.2925,1,0.4526,0.2997,0.1986,1,0.3314,0.6,1,0,1,3,1,0.01,1,0.6,1,1.25,5,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_1.25_5,75406c44506a4a1ca5f1746c272d4402,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.25,5,event_type,0.1184,782,0.2053,0.3069,0.31,0.287,1,0.446,0.2741,0.1968,1,0.3288,1,5,0.1,3,3,1,0.03,0,1,0.6,1.25,5,event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_pca_1.5_4,ebb1de20d36a45cbaaf9eb8fb2ead4e3,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.5,4,sub_event_type,0.5345,56,0.2119,0.3203,0.3386,0.5294,0.1698,0.2571,0.2378,0.6667,0.029,0.0556,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1.5,4,sub_event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_1.5_4,b5e521d48c514b5fb89bfa3c4e9e3054,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.5,4,sub_event_type,0.5181,800,0.2099,0.2986,0.3538,0.4667,0.1321,0.2059,0.2067,0.5,0.0145,0.0282,0.8,10,0.1,3,3,5,0.01,3,1,0.8,1.5,4,sub_event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_pca_1.5_5,e80bfd592d36410bbc4bb95dc71c1560,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.5,5,sub_event_type,0.4607,56,0.2251,0.3056,0.3319,0.2881,0.3208,0.3036,0.2145,0.2278,0.2609,0.2432,0.8,10,2,1,5,1,0.01,5,0.8,1,1.5,5,sub_event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_1.5_5,76b9d04474c245f48148cb422a439703,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.5,5,sub_event_type,0.4081,800,0.2126,0.3048,0.3819,0.3279,0.3774,0.3509,0.2058,0.2151,0.2899,0.2469,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.5,5,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_pca_1.5_4,b007e93be2e1448cb7446a3c0f553a29,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.5,4,sub_event_type,0.3862,82,0.2116,0.2927,0.2889,0.2453,0.4906,0.327,0.2446,0.2081,0.4493,0.2844,0.8,5,1,5,3,1,0.05,1,0.8,0.8,1.5,4,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_1.5_4,1c0ac63d9b2f44069ff66a6d32827a3d,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.5,4,sub_event_type,0.356,800,0.2022,0.3015,0.3367,0.2913,0.6981,0.4111,0.213,0.201,0.5797,0.2985,1,10,2,5,3,1,0.03,1,0.6,1,1.5,4,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_pca_1.5_5,182d32757f68467aa7a963b15edd3ce9,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.5,5,sub_event_type,0.4614,82,0.2012,0.2952,0.3352,0.3077,0.4528,0.3664,0.2382,0.2453,0.3768,0.2971,0.6,1,0,1,3,1,0.01,1,0.6,1,1.5,5,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_1.5_5,af23b54ce7f940debf80a9b15cf12d44,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.5,5,sub_event_type,0.3258,800,0.1845,0.2752,0.3482,0.2463,0.9434,0.3906,0.2305,0.1612,1,0.2777,0.6,10,0.1,3,7,0,0.01,3,0.8,1,1.5,5,sub_event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_pca_1.5_4,753948a35a66498aa489a45da629f03a,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.5,4,event_type,0.4655,38,0.2207,0.3234,0.3654,0.3214,0.3396,0.3303,0.2463,0.2211,0.3043,0.2561,1,10,2,1,7,0,0.01,3,1,0.8,1.5,4,event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_1.5_4,f2fdbb70100a4feb87bfabdb8646c13d,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.5,4,event_type,0.4499,782,0.2074,0.2863,0.3647,0.371,0.434,0.4,0.2114,0.1951,0.2319,0.2119,1,1,2,3,3,5,0.01,3,0.6,1,1.5,4,event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_pca_1.5_5,096f66f4e58647cf9c0902ff25c19985,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.5,5,event_type,0.4456,38,0.2189,0.3,0.3327,0.3654,0.3585,0.3619,0.2363,0.2889,0.3768,0.327,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.5,5,event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_1.5_5,4fc94d6beca444879d9c7ea61c5874ed,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.5,5,event_type,0.2439,782,0.2234,0.3005,0.3348,0.2952,0.5849,0.3924,0.2201,0.1938,0.3623,0.2525,0.6,1,0.1,1,3,0,0.1,1,0.6,0.6,1.5,5,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_pca_1.5_4,1dffb00373ac4e358e92485c919caea4,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.5,4,event_type,0.4293,64,0.2034,0.2879,0.2793,0.25,0.6792,0.3655,0.2295,0.1815,0.7681,0.2936,0.6,10,0.1,5,5,5,0.01,1,0.6,0.8,1.5,4,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_1.5_4,c024486baec54691b2d94c40016003a3,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.5,4,event_type,0.1149,782,0.2033,0.2892,0.3055,0.2542,0.8491,0.3913,0.1884,0.1771,0.6957,0.2824,1,5,0,1,3,5,0.1,0,1,0.6,1.5,4,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_pca_1.5_5,2c2fcf35de334a778d28eab4d0440783,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.5,5,event_type,0.4371,64,0.1961,0.2782,0.328,0.2647,0.3396,0.2975,0.2236,0.2143,0.3478,0.2652,0.6,10,0,1,7,1,0.01,3,1,1,1.5,5,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_1.5_5,a9c9e609db524166b1d8f6e6c403adc7,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.5,5,event_type,0.1842,782,0.1976,0.28,0.3035,0.2439,0.9434,0.3876,0.21,0.1585,0.9855,0.2731,0.8,10,2,1,7,5,0.03,1,0.6,0.6,1.5,5,event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_pca_1.6_4,4ead9c079fd44f1485155ed2138b5972,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.6,4,sub_event_type,0.4612,56,0.2167,0.3246,0.3581,0.3235,0.4231,0.3667,0.2599,0.1973,0.4677,0.2775,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1.6,4,sub_event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_1.6_4,b70bc49d087347e4b83a25e5bac5fc85,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.6,4,sub_event_type,0.5081,800,0.2118,0.303,0.318,0.5385,0.1346,0.2154,0.2162,0.3333,0.0161,0.0308,0.8,10,2,1,5,1,0.01,5,0.8,1,1.6,4,sub_event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_pca_1.6_5,7f12af181e994db0a567914a736f228e,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.6,5,sub_event_type,0.4246,56,0.2162,0.3158,0.3893,0.3279,0.3846,0.354,0.2265,0.1887,0.4839,0.2715,1,10,2,1,7,0,0.01,3,1,0.8,1.6,5,sub_event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_1.6_5,e34170068edc440881b70c2b2268c4ec,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.6,5,sub_event_type,0.4495,800,0.2276,0.336,0.318,0.4194,0.25,0.3133,0.2162,0.2245,0.1774,0.1982,0.8,10,2,1,5,1,0.01,5,0.8,1,1.6,5,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_pca_1.6_4,6de1536a2b514acd83783def7542bc4e,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.6,4,sub_event_type,0.3042,82,0.2062,0.3042,0.2764,0.2689,0.6154,0.3743,0.213,0.1773,0.5806,0.2717,0.6,5,2,1,5,1,0.05,1,0.6,0.6,1.6,4,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_1.6_4,b8f8933ce48946cf95302892b34aa066,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.6,4,sub_event_type,0.2343,800,0.2033,0.2937,0.3161,0.2683,0.8462,0.4074,0.1627,0.15,0.871,0.2559,1,10,2,5,5,0,0.03,1,1,1,1.6,4,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_pca_1.6_5,1ad2024777b64046a04a04488d7a29d6,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.6,5,sub_event_type,0.4363,82,0.203,0.293,0.3306,0.3188,0.4231,0.3636,0.199,0.2105,0.4516,0.2872,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.6,5,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_1.6_5,37b5fdf1878b4acca5783c1e62213b41,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.6,5,sub_event_type,0.3773,800,0.1904,0.2806,0.3538,0.2529,0.8269,0.3874,0.1776,0.1532,0.9516,0.264,0.8,10,2,1,5,1,0.01,5,0.8,1,1.6,5,sub_event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_pca_1.6_4,6f7c551b980e4d75b1d129759f9ceb5b,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.6,4,event_type,0.4665,38,0.2126,0.3136,0.331,0.3478,0.3077,0.3265,0.2064,0.2056,0.3548,0.2604,1,10,2,1,7,0,0.01,3,1,0.8,1.6,4,event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_1.6_4,f2531a8c82a947409057eae50262f48b,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.6,4,event_type,0.4361,782,0.2074,0.3043,0.3182,0.2917,0.2692,0.28,0.2267,0.2535,0.2903,0.2707,1,10,2,3,7,1,0.01,1,0.6,0.6,1.6,4,event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_pca_1.6_5,3c33e3a12df3434eb0c32ee6056ee70f,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.6,5,event_type,0.4471,38,0.2262,0.3065,0.3539,0.3333,0.2692,0.2979,0.1954,0.2143,0.2903,0.2466,1,10,0.1,1,7,5,0.01,0,0.8,0.6,1.6,5,event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_1.6_5,3a914a4f8e7f4cb18621d18325d5a392,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.6,5,event_type,0.4461,782,0.2288,0.3106,0.334,0.4286,0.1731,0.2466,0.183,0.1429,0.0161,0.029,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.6,5,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_pca_1.6_4,73ee76babace4c308844b4c1f08dc26f,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.6,4,event_type,0.4182,64,0.2071,0.3153,0.317,0.2748,0.6923,0.3934,0.1955,0.1759,0.871,0.2927,0.6,1,0,5,5,1,0.01,0,0.8,1,1.6,4,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_1.6_4,75734f3f2bcd4b34be76e40d5664e225,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.6,4,event_type,0.4213,782,0.1972,0.3237,0.35,0.2955,0.25,0.2708,0.1975,0.2237,0.2742,0.2464,0.6,10,0.1,3,7,0,0.01,3,0.8,1,1.6,4,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_pca_1.6_5,7a12511867204438a1427efb6fd5b060,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.6,5,event_type,0.3685,64,0.192,0.2721,0.2955,0.2632,0.8654,0.4036,0.2088,0.1453,0.9677,0.2526,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.6,5,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_1.6_5,c81287af5e7a448f9a94298549bbda50,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.6,5,event_type,0.3369,782,0.1868,0.2677,0.3506,0.2404,0.9615,0.3846,0.1846,0.1439,1,0.2515,0.6,5,1,1,5,1,0.01,5,0.8,1,1.6,5,event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_pca_1.65_4,64c1b4d12c3f4c639d9c2876b4f2cad0,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.65,4,sub_event_type,0.5003,56,0.2267,0.3038,0.3676,0.5263,0.1961,0.2857,0.215,0.2,0.0161,0.0299,1,5,1,3,7,5,0.01,5,1,0.6,1.65,4,sub_event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_1.65_4,fddcc3edeb764cc1bb8eda5934c540cf,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.65,4,sub_event_type,0.4638,800,0.2155,0.3273,0.346,0.3469,0.3333,0.34,0.2068,0.2456,0.2258,0.2353,0.8,5,1,3,3,1,0.01,5,1,0.6,1.65,4,sub_event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_pca_1.65_5,24f3fd097051426094dc07acb8753ab8,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.65,5,sub_event_type,0.437,56,0.2126,0.313,0.4044,0.3333,0.3725,0.3519,0.2324,0.1905,0.3871,0.2553,1,10,2,1,7,0,0.01,3,1,0.8,1.65,5,sub_event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_1.65_5,798da554d5674709be206121929e90e4,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.65,5,sub_event_type,0.4506,800,0.2295,0.3421,0.3267,0.4333,0.2549,0.321,0.1971,0.1622,0.0968,0.1212,0.8,10,2,1,5,1,0.01,5,0.8,1,1.65,5,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_pca_1.65_4,1b1612b2dad84a9f8ad4e857167f7f59,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.65,4,sub_event_type,0.5126,82,0.2077,0.3175,0.3268,0.4762,0.1961,0.2778,0.252,0.32,0.129,0.1839,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1.65,4,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_1.65_4,2d1f2c8128a14411a12491bc6495fcc1,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.65,4,sub_event_type,0.2577,800,0.2023,0.3037,0.3023,0.2675,0.8235,0.4038,0.1734,0.1545,0.9516,0.2658,1,10,2,5,5,0,0.03,1,1,1,1.65,4,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_pca_1.65_5,926e2e68f8214a4a8b5d6e4bc6aaa7f2,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.65,5,sub_event_type,0.4772,82,0.2003,0.2896,0.3185,0.2941,0.2941,0.2941,0.2445,0.2588,0.3548,0.2993,0.8,10,2,1,5,1,0.01,5,0.8,1,1.65,5,sub_event_type,FALSE
acled_sub_food_rain_text_all_threshold_change_1.65_5,6c8dcf0fe33141b38b9e299f34023d6e,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.65,5,sub_event_type,0.4079,800,0.1948,0.2669,0.3673,0.2353,0.7059,0.3529,0.1949,0.1727,0.9194,0.2908,1,1,2,3,3,5,0.01,3,0.6,1,1.65,5,sub_event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_pca_1.65_4,d1fc603fa4ab4dd4946e4f767e870528,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.65,4,event_type,0.4981,38,0.2125,0.3107,0.3341,0.3611,0.2549,0.2989,0.2267,0.2553,0.1935,0.2202,0.8,10,0.1,3,3,5,0.01,3,1,0.8,1.65,4,event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_1.65_4,24cf8be825e44b39bb96c67093db243a,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.65,4,event_type,0.4782,782,0.2109,0.3402,0.3661,0.3438,0.2157,0.2651,0.2082,0.2222,0.1613,0.1869,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1.65,4,event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_pca_1.65_5,32454ad484a34ecc99211150d4a120c2,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.65,5,event_type,0.4049,38,0.2254,0.3044,0.3473,0.2277,0.451,0.3026,0.1784,0.1761,0.8065,0.289,1,10,0.1,1,7,5,0.01,0,0.8,0.6,1.65,5,event_type,FALSE
acled_event_food_rain_text_conflict_threshold_change_1.65_5,7524785a74144fc2930ee9426b58f2af,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.65,5,event_type,0.4303,782,0.2282,0.3111,0.3732,0.325,0.2549,0.2857,0.2069,0.1961,0.1613,0.177,1,10,0.1,1,7,5,0.01,0,0.8,0.6,1.65,5,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_pca_1.65_4,5af1002763f14c759daedcdf5a3cbfb0,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.65,4,event_type,0.3601,64,0.2137,0.2976,0.2632,0.2174,0.3922,0.2797,0.196,0.2018,0.371,0.2614,0.6,10,1,3,7,1,0.05,5,0.6,1,1.65,4,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_1.65_4,49830127da23458ead5bc3a8a87a0f6b,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.65,4,event_type,0.2614,782,0.1993,0.3028,0.3039,0.2533,0.7451,0.3781,0.1681,0.1609,0.9677,0.2759,1,10,2,5,5,0,0.03,1,1,1,1.65,4,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_pca_1.65_5,1bd23a59a6c74e47a367c643deeedcbf,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.65,5,event_type,0.3611,64,0.1943,0.2719,0.3132,0.2823,0.6863,0.4,0.214,0.1797,0.7419,0.2893,0.8,10,2,1,5,0,0.03,3,0.6,0.6,1.65,5,event_type,FALSE
acled_event_food_rain_text_all_threshold_change_1.65_5,ed86db1269c84d3c82cc12950b970807,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.65,5,event_type,0.4151,782,0.1908,0.2685,0.3646,0.3107,0.6275,0.4156,0.1935,0.1596,0.4839,0.24,0.6,5,1,1,5,1,0.01,5,0.8,1,1.65,5,event_type,FALSE
acled_sub_food_rain_text_conflict_threshold_change_pca_1.75_4,3b0cd14aa62b401195fa95d3398056f4,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.75,4,sub_event_type,0.5003,56,0.2267,0.3038,0.355,0.5263,0.2041,0.2941,0.1966,0.2,0.0172,0.0317,1,5,1,3,7,5,0.01,5,1,0.6,1.75,4,sub_event_type,FALSE
