run_name,run_id,data_version,include_food,include_rain,include_text,conflict_only_embeddings,use_pca,k,n_splits,event_col,optimal_threshold,n_predictors,onset_aupr,onset_precision_class1,onset_recall_class1,onset_f1_class1,active_aupr,active_precision_class1,active_recall_class1,active_f1_class1,param_subsample,param_reg_lambda,param_reg_alpha,param_min_child_weight,param_max_depth,param_max_delta_step,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,param_k,param_n_splits,param_event_col,active_window_end,threshold_fix_applied
acled_event_rain_text_conflict_threshold_change_pca_2_5,5b8b8fbad2b94729b8655ebbce0a40ab,acled_event_rain_text_conflict_threshold_change,False,True,True,True,True,2.0,5,event_type,0.4305,35,0.3011,0.2941,0.2273,0.2564,0.1525,0.1875,0.1765,0.1818,1.0,10,0.1,1,7,5,0.01,0,0.8,0.6,2.0,5,event_type,2025,True
acled_sub_rain_threshold_change_1.5_4,4fe4829979f944d19250778a5b4a20d7,acled_sub_rain_threshold_change,False,True,False,False,False,1.5,4,sub_event_type,0.4987,28,0.294,0.3125,0.1887,0.2353,0.2432,0.2558,0.1594,0.1964,0.6,10,0.1,1,3,1,0.01,5,0.6,0.8,1.5,4,sub_event_type,2025,True
acled_sub_rain_threshold_change_1.5_5,154e868a0d1a4002b4ade45df0a6ac7d,acled_sub_rain_threshold_change,False,True,False,False,False,1.5,5,sub_event_type,0.4471,28,0.3056,0.325,0.4906,0.391,0.2608,0.2308,0.4348,0.3015,0.8,10,2.0,1,5,0,0.03,3,0.6,0.6,1.5,5,sub_event_type,2025,True
acled_event_rain_threshold_change_1.5_4,d2c3fec1659e45e69e2bda2478145b3f,acled_event_rain_threshold_change,False,True,False,False,False,1.5,4,event_type,0.5336,10,0.2911,0.2941,0.283,0.2885,0.2954,0.3108,0.3333,0.3217,0.6,10,2.0,5,3,1,0.05,5,0.6,0.8,1.5,4,event_type,2025,True
acled_event_rain_threshold_change_1.5_5,4d8def793ba044099137ee6f31b8ee7d,acled_event_rain_threshold_change,False,True,False,False,False,1.5,5,event_type,0.4799,10,0.301,0.2651,0.4151,0.3235,0.2575,0.2481,0.4783,0.3267,1.0,10,0.1,3,3,1,0.01,0,0.8,0.8,1.5,5,event_type,2025,True
acled_sub_rain_threshold_change_1.75_4,550914f9cf3a41228377d20014b4afbb,acled_sub_rain_threshold_change,False,True,False,False,False,1.75,4,sub_event_type,0.3999,28,0.3139,0.2742,0.3469,0.3063,0.2057,0.1852,0.3448,0.241,0.6,10,2.0,1,7,0,0.05,0,0.8,1.0,1.75,4,sub_event_type,2025,True
acled_sub_rain_threshold_change_1.75_5,0312f888f3af4f968c9974b5e92d541e,acled_sub_rain_threshold_change,False,True,False,False,False,1.75,5,sub_event_type,0.5169,28,0.3137,0.32,0.3265,0.3232,0.2323,0.2791,0.2069,0.2376,1.0,10,2.0,1,7,5,0.03,5,0.8,1.0,1.75,5,sub_event_type,2025,True
acled_event_rain_threshold_change_1.75_4,600c5516ad7c4bd29845a0e3a163880b,acled_event_rain_threshold_change,False,True,False,False,False,1.75,4,event_type,0.4716,10,0.3,0.2533,0.3878,0.3065,0.2277,0.1696,0.3276,0.2235,0.8,5,0.1,3,7,0,0.01,0,0.6,0.6,1.75,4,event_type,2025,True
acled_event_rain_threshold_change_1.75_5,c8c992c52bdb4c69bbda4bfd4e3afe07,acled_event_rain_threshold_change,False,True,False,False,False,1.75,5,event_type,0.4583,10,0.3004,0.2556,0.4694,0.3309,0.2181,0.1844,0.4483,0.2613,1.0,1,0.0,1,5,0,0.01,5,0.6,0.8,1.75,5,event_type,2025,True
acled_sub_rain_threshold_change_2_4,056772e4b49b48c0af5938537e23fe35,acled_sub_rain_threshold_change,False,True,False,False,False,2.0,4,sub_event_type,0.4945,28,0.3104,0.3571,0.2273,0.2778,0.1966,0.1765,0.1176,0.1412,0.8,10,2.0,3,3,5,0.01,5,0.8,0.8,2.0,4,sub_event_type,2025,True
acled_sub_rain_threshold_change_2_5,6bfdda271c164fccbffadeeda7de43a0,acled_sub_rain_threshold_change,False,True,False,False,False,2.0,5,sub_event_type,0.4849,28,0.287,0.2826,0.2955,0.2889,0.18,0.2031,0.2549,0.2261,1.0,5,1.0,1,5,0,0.03,5,0.6,0.8,2.0,5,sub_event_type,2025,True
acled_event_rain_threshold_change_2_4,6afefefa7e67490e87b2f9b4bbef39db,acled_event_rain_threshold_change,False,True,False,False,False,2.0,4,event_type,0.4895,10,0.3183,0.2549,0.2955,0.2737,0.2326,0.2055,0.2941,0.2419,0.8,10,0.0,1,7,5,0.01,0,0.8,0.6,2.0,4,event_type,2025,True
acled_event_rain_threshold_change_2_5,05e83b7f5ef94c40a787a25e2f5cb51d,acled_event_rain_threshold_change,False,True,False,False,False,2.0,5,event_type,0.4314,10,0.2771,0.2195,0.4091,0.2857,0.2187,0.1818,0.3922,0.2484,1.0,5,2.0,1,7,5,0.1,3,0.8,0.8,2.0,5,event_type,2025,True
acled_sub_text_conflict_threshold_change_pca_1.5_4,928b21a7ab014d608f7176490fb50311,acled_sub_text_conflict_threshold_change,False,False,True,True,True,1.5,4,sub_event_type,0.4446,52,0.3568,0.45,0.1698,0.2466,0.2185,0.1429,0.029,0.0482,0.6,1,0.0,5,7,0,0.03,5,0.8,0.6,1.5,4,sub_event_type,2025,True
acled_sub_text_conflict_threshold_change_pca_1.5_5,e22cad3c585e415ab0aec35059890817,acled_sub_text_conflict_threshold_change,False,False,True,True,True,1.5,5,sub_event_type,0.4654,52,0.3706,0.3889,0.2642,0.3146,0.2243,0.234,0.1594,0.1897,0.8,10,1.0,3,5,1,0.01,0,0.6,1.0,1.5,5,sub_event_type,2025,True
acled_event_text_conflict_threshold_change_pca_1.5_4,6cd1b814984c437f9d6503230f4eb03b,acled_event_text_conflict_threshold_change,False,False,True,True,True,1.5,4,event_type,0.4393,34,0.3735,0.3889,0.1321,0.1972,0.256,0.2857,0.1159,0.1649,0.6,5,2.0,5,7,0,0.1,1,0.6,0.6,1.5,4,event_type,2025,True
acled_event_text_conflict_threshold_change_pca_1.5_5,410f8afd6cd84e4f99ec213956c89b6a,acled_event_text_conflict_threshold_change,False,False,True,True,True,1.5,5,event_type,0.4618,34,0.3295,0.2833,0.3208,0.3009,0.229,0.2466,0.2609,0.2535,1.0,5,2.0,3,5,0,0.01,1,0.8,1.0,1.5,5,event_type,2025,True
acled_sub_text_conflict_threshold_change_pca_1.75_4,0660968e19954c1ab4c2e4e55250976e,acled_sub_text_conflict_threshold_change,False,False,True,True,True,1.75,4,sub_event_type,0.4527,52,0.3319,0.5625,0.1837,0.2769,0.1952,0.2,0.0345,0.0588,1.0,1,0.0,5,7,5,0.03,0,0.6,1.0,1.75,4,sub_event_type,2025,True
acled_sub_text_conflict_threshold_change_pca_1.75_5,c4ab03504c39456893e23e3c18e1334a,acled_sub_text_conflict_threshold_change,False,False,True,True,True,1.75,5,sub_event_type,0.4443,52,0.373,0.5217,0.2449,0.3333,0.2222,0.3158,0.1034,0.1558,0.6,1,1.0,3,7,1,0.01,3,0.8,0.6,1.75,5,sub_event_type,2025,True
acled_event_text_conflict_threshold_change_pca_1.75_4,5039e19e0f9c4af6ae63494f86cf61d5,acled_event_text_conflict_threshold_change,False,False,True,True,True,1.75,4,event_type,0.4146,34,0.3268,0.5,0.1837,0.2687,0.1856,0.1429,0.0345,0.0556,0.6,10,0.1,1,7,0,0.03,0,0.8,1.0,1.75,4,event_type,2025,True
acled_event_text_conflict_threshold_change_pca_1.75_5,32198bc0d91948f0bc08ed717a78950d,acled_event_text_conflict_threshold_change,False,False,True,True,True,1.75,5,event_type,0.4559,34,0.3251,0.4074,0.2245,0.2895,0.1801,0.1379,0.069,0.092,0.8,10,0.0,1,7,5,0.01,0,0.8,0.6,1.75,5,event_type,2025,True
acled_sub_text_conflict_threshold_change_pca_2_4,eaf26a09c132464598f56112bb9c9bf1,acled_sub_text_conflict_threshold_change,False,False,True,True,True,2.0,4,sub_event_type,0.5176,52,0.3392,0.5385,0.1591,0.2456,0.1739,0.3333,0.0196,0.037,0.6,1,2.0,1,3,0,0.01,0,0.8,1.0,2.0,4,sub_event_type,2025,True
acled_sub_text_conflict_threshold_change_pca_2_5,5ebf61bb7081453888d23e9a24131293,acled_sub_text_conflict_threshold_change,False,False,True,True,True,2.0,5,sub_event_type,0.4411,52,0.3347,0.5625,0.2045,0.3,0.1713,0.3,0.0588,0.0984,0.8,10,1.0,1,5,1,0.03,0,0.6,1.0,2.0,5,sub_event_type,2025,True
acled_event_text_conflict_threshold_change_pca_2_4,03062622d770489bb29f16feccb67569,acled_event_text_conflict_threshold_change,False,False,True,True,True,2.0,4,event_type,0.475,34,0.2919,0.5,0.1591,0.2414,0.2005,0.1818,0.0784,0.1096,0.6,1,2.0,1,3,0,0.01,0,0.8,1.0,2.0,4,event_type,2025,True
acled_event_text_conflict_threshold_change_pca_2_5,a7960316a0784c67b5b65c38c425a6c2,acled_event_text_conflict_threshold_change,False,False,True,True,True,2.0,5,event_type,0.4832,34,0.2977,0.5385,0.1591,0.2456,0.1686,0.5,0.0392,0.0727,0.6,1,1.0,3,7,1,0.01,3,0.8,0.6,2.0,5,event_type,2025,True
acled_sub_threshold_change_1.5_4,5a99bf7a8ec647ecbb30931233ecf0de,acled_sub_threshold_change,False,False,False,False,False,1.5,4,sub_event_type,0.5069,27,0.3656,0.4062,0.2453,0.3059,0.2657,0.3659,0.2174,0.2727,0.6,1,2.0,1,3,0,0.01,0,0.8,1.0,1.5,4,sub_event_type,2025,True
acled_sub_threshold_change_1.5_5,29e38edf37d54682b66c1bc244e5e335,acled_sub_threshold_change,False,False,False,False,False,1.5,5,sub_event_type,0.453,27,0.362,0.3143,0.4151,0.3577,0.2812,0.2727,0.3913,0.3214,0.8,10,1.0,1,5,1,0.03,0,0.6,1.0,1.5,5,sub_event_type,2025,True
acled_event_threshold_change_1.5_4,433adda04eca409382aeed591e9a6bbe,acled_event_threshold_change,False,False,False,False,False,1.5,4,event_type,0.4866,9,0.3141,0.3088,0.3962,0.3471,0.2959,0.2655,0.4348,0.3297,0.6,1,0.0,1,3,1,0.01,1,0.6,1.0,1.5,4,event_type,2025,True
acled_event_threshold_change_1.5_5,500789baa10840afbef0d76292aaff29,acled_event_threshold_change,False,False,False,False,False,1.5,5,event_type,0.5046,9,0.3166,0.3191,0.283,0.3,0.3042,0.3333,0.3478,0.3404,1.0,10,2.0,3,7,1,0.01,1,0.6,0.6,1.5,5,event_type,2025,True
acled_sub_threshold_change_1.75_4,dd59d03d36f7473dbf57cd431b407c22,acled_sub_threshold_change,False,False,False,False,False,1.75,4,sub_event_type,0.5185,27,0.3332,0.3043,0.2857,0.2947,0.2208,0.2121,0.2414,0.2258,1.0,5,2.0,3,5,0,0.1,1,0.8,0.6,1.75,4,sub_event_type,2025,True
acled_sub_threshold_change_1.75_5,efd4878ee3f145c4ba6234f3a2daf748,acled_sub_threshold_change,False,False,False,False,False,1.75,5,sub_event_type,0.4851,27,0.3599,0.3333,0.2857,0.3077,0.2141,0.2419,0.2586,0.25,0.6,1,0.0,1,3,1,0.01,1,0.6,1.0,1.75,5,sub_event_type,2025,True
acled_event_threshold_change_1.75_4,494f5bba199a445f810e184569e02887,acled_event_threshold_change,False,False,False,False,False,1.75,4,event_type,0.5272,9,0.3225,0.3333,0.3061,0.3191,0.2499,0.2632,0.3448,0.2985,0.8,10,2.0,1,5,0,0.03,3,0.6,0.6,1.75,4,event_type,2025,True
acled_event_threshold_change_1.75_5,ff383981b04f4a7f9bbed4b86bf8555f,acled_event_threshold_change,False,False,False,False,False,1.75,5,event_type,0.4972,9,0.3089,0.2778,0.3061,0.2913,0.2562,0.2323,0.3966,0.293,0.8,10,1.0,5,3,1,0.01,0,0.6,1.0,1.75,5,event_type,2025,True
acled_sub_threshold_change_2_4,9b9f41a52a1841e6b48cc9a0f8d8df68,acled_sub_threshold_change,False,False,False,False,False,2.0,4,sub_event_type,0.5173,27,0.3345,0.3182,0.3182,0.3182,0.195,0.2133,0.3137,0.254,1.0,1,2.0,3,3,5,0.03,0,0.8,1.0,2.0,4,sub_event_type,2025,True
acled_sub_threshold_change_2_5,66d920f408af4324a286ee996efe682d,acled_sub_threshold_change,False,False,False,False,False,2.0,5,sub_event_type,0.4887,27,0.3237,0.2821,0.25,0.2651,0.1982,0.2449,0.2353,0.24,0.8,10,1.0,5,3,1,0.01,0,0.6,1.0,2.0,5,sub_event_type,2025,True
acled_event_threshold_change_2_4,e47a5e23f9da4818884cdbbe7af29b6a,acled_event_threshold_change,False,False,False,False,False,2.0,4,event_type,0.4922,9,0.3002,0.2791,0.2727,0.2759,0.2476,0.2235,0.3725,0.2794,0.6,1,0.0,1,3,1,0.01,1,0.6,1.0,2.0,4,event_type,2025,True
acled_event_threshold_change_2_5,0aaa40f52dfd4abea1ea0b80c53021fe,acled_event_threshold_change,False,False,False,False,False,2.0,5,event_type,0.4872,9,0.3056,0.2708,0.2955,0.2826,0.2474,0.2414,0.4118,0.3043,0.8,10,1.0,5,3,1,0.01,0,0.6,1.0,2.0,5,event_type,2025,True
acled_sub_food_rain_text_conflict_threshold_change_pca_1.25_5,69285564c4a84aa59ebd108419ab7226,acled_sub_food_rain_text_conflict_threshold_change,True,True,True,True,True,1.25,5,sub_event_type,0.316,56,0.355,0.3028,0.6935,0.4216,0.2717,0.2222,0.9176,0.3578,0.8,10,2.0,1,7,5,0.03,1,0.6,0.6,1.25,5,sub_event_type,2025,True
acled_event_food_rain_text_conflict_threshold_change_pca_1.25_5,2ec66aa2df5b4dafae9e7a25c8fdd9bd,acled_event_food_rain_text_conflict_threshold_change,True,True,True,True,True,1.25,5,event_type,0.2955,38,0.3252,0.306,0.6613,0.4184,0.2638,0.2476,0.6118,0.3525,1.0,1,0.1,5,3,0,0.03,0,0.8,0.6,1.25,5,event_type,2025,True
acled_sub_food_rain_threshold_change_1.25_5,ad0697a432254a5197ce092b79630ee9,acled_sub_food_rain_threshold_change,True,True,False,False,False,1.25,5,sub_event_type,0.3582,31,0.344,0.3271,0.5645,0.4142,0.3335,0.2587,0.6118,0.3636,0.8,10,1.0,3,3,0,0.1,5,1.0,0.8,1.25,5,sub_event_type,2025,True
acled_event_food_rain_threshold_change_1.25_5,dd9f4bfecd6246858e3426f6a045e110,acled_event_food_rain_threshold_change,True,True,False,False,False,1.25,5,event_type,0.4356,13,0.3216,0.3107,0.5161,0.3879,0.3387,0.2565,0.5765,0.3551,0.6,10,0.1,3,3,1,0.03,1,1.0,0.6,1.25,5,event_type,2025,True
acled_sub_food_text_conflict_threshold_change_pca_1.25_5,80bc8ad754f745b3801cd373a2417ef7,acled_sub_food_text_conflict_threshold_change,True,False,True,True,True,1.25,5,sub_event_type,0.1506,55,0.3911,0.2808,0.6613,0.3942,0.2517,0.234,0.6471,0.3438,0.8,1,0.1,1,5,5,0.05,1,0.8,0.8,1.25,5,sub_event_type,2025,True
acled_event_food_text_conflict_threshold_change_pca_1.25_5,1322d73eca54476bbae627d141d6512c,acled_event_food_text_conflict_threshold_change,True,False,True,True,True,1.25,5,event_type,0.2714,37,0.3323,0.2941,0.6452,0.404,0.2727,0.2402,0.6471,0.3503,0.8,1,0.0,5,3,5,0.05,0,0.6,0.8,1.25,5,event_type,2025,True
acled_sub_food_threshold_change_1.25_5,c56f1b27c7974950aa6f00039d0fc30f,acled_sub_food_threshold_change,True,False,False,False,False,1.25,5,sub_event_type,0.1476,30,0.4021,0.2945,0.7742,0.4267,0.3181,0.2289,0.6706,0.3413,1.0,5,0.0,1,3,5,0.1,0,1.0,0.6,1.25,5,sub_event_type,2025,True
acled_event_food_threshold_change_1.25_5,dff66e0d17e840cbba329f1cbb527572,acled_event_food_threshold_change,True,False,False,False,False,1.25,5,event_type,0.1872,12,0.3243,0.2932,0.629,0.4,0.3065,0.2348,0.6353,0.3429,0.8,1,0.1,1,5,5,0.05,1,0.8,0.8,1.25,5,event_type,2025,True
acled_sub_rain_text_conflict_threshold_change_pca_1.25_5,d8227791585e47ce91f3a2cf924a5837,acled_sub_rain_text_conflict_threshold_change,False,True,True,True,True,1.25,5,sub_event_type,0.1633,53,0.323,0.2866,0.7258,0.411,0.2701,0.2363,0.6588,0.3478,1.0,1,0.1,3,3,0,0.05,0,0.8,0.8,1.25,5,sub_event_type,2025,True
acled_event_rain_text_conflict_threshold_change_pca_1.25_5,8b87c620332842d9a0fb4ea25bff57ee,acled_event_rain_text_conflict_threshold_change,False,True,True,True,True,1.25,5,event_type,0.2292,35,0.334,0.2919,0.871,0.4372,0.2929,0.2114,0.8706,0.3402,0.6,10,0.1,1,3,0,0.05,0,0.8,0.6,1.25,5,event_type,2025,True
acled_sub_rain_threshold_change_1.25_5,85a1f0e8e1e846bfabef3aff48c8355e,acled_sub_rain_threshold_change,False,True,False,False,False,1.25,5,sub_event_type,0.3884,28,0.3454,0.3431,0.5645,0.4268,0.3516,0.2821,0.5176,0.3651,1.0,1,0.1,3,3,5,0.1,1,0.6,1.0,1.25,5,sub_event_type,2025,True
acled_event_rain_threshold_change_1.25_5,c7b4f226f0e44919bcaedd289de03b3f,acled_event_rain_threshold_change,False,True,False,False,False,1.25,5,event_type,0.4222,10,0.3115,0.3063,0.5484,0.3931,0.3286,0.2727,0.5647,0.3678,0.6,10,2.0,1,3,5,0.03,1,0.6,0.8,1.25,5,event_type,2025,True
acled_sub_text_conflict_threshold_change_pca_1.25_5,6e8db6fb88a54008beac041291e5f37c,acled_sub_text_conflict_threshold_change,False,False,True,True,True,1.25,5,sub_event_type,0.4186,52,0.3932,0.3089,0.6129,0.4108,0.3196,0.2402,0.6471,0.3503,0.6,1,0.0,1,3,1,0.01,1,0.6,1.0,1.25,5,sub_event_type,2025,True
acled_event_text_conflict_threshold_change_pca_1.25_5,f71628c7eabc46bb8109645cba662c80,acled_event_text_conflict_threshold_change,False,False,True,True,True,1.25,5,event_type,0.1575,34,0.3347,0.3185,0.8065,0.4566,0.3118,0.2267,0.8588,0.3587,0.6,10,1.0,1,5,5,0.1,1,0.6,0.8,1.25,5,event_type,2025,True
acled_sub_threshold_change_1.25_5,e07897e0a7ca4115a0187e092ae3beaa,acled_sub_threshold_change,False,False,False,False,False,1.25,5,sub_event_type,0.4815,27,0.3684,0.4026,0.5,0.446,0.3336,0.3491,0.4353,0.3874,1.0,1,1.0,5,3,0,0.05,3,1.0,0.8,1.25,5,sub_event_type,2025,True
acled_event_threshold_change_1.25_5,e6d230d714c24e9fb0522473ed3bf369,acled_event_threshold_change,False,False,False,False,False,1.25,5,event_type,0.5281,9,0.3185,0.2857,0.3226,0.303,0.3564,0.3252,0.4706,0.3846,0.6,1,1.0,1,3,1,0.05,3,0.8,0.8,1.25,5,event_type,2025,True
acled_sub_food_rain_text_conflict_threshold_change_pca_2.5_4,18a57da964c841cc81c3d5c4596057b9,acled_sub_food_rain_text_conflict_threshold_change,True,True,True,True,True,2.5,4,sub_event_type,0.3822,56,0.3009,0.3571,0.1613,0.2222,0.1515,0.0,0.0,0.0,0.6,5,1.0,5,7,1,0.05,0,0.6,0.6,2.5,4,sub_event_type,2025,True
acled_sub_food_rain_text_conflict_threshold_change_pca_2.5_5,01a99a350a514ef482cec9ff01f42d94,acled_sub_food_rain_text_conflict_threshold_change,True,True,True,True,True,2.5,5,sub_event_type,0.5288,56,0.3198,0.5,0.0323,0.0606,0.1659,0.0,0.0,0.0,0.8,10,0.0,5,7,1,0.01,1,1.0,0.8,2.5,5,sub_event_type,2025,True
acled_event_food_rain_text_conflict_threshold_change_pca_2.5_4,9d69dc2cc5dc426d97d1f1f926bd3ca5,acled_event_food_rain_text_conflict_threshold_change,True,True,True,True,True,2.5,4,event_type,0.4464,38,0.3166,0.5,0.0968,0.1622,0.1673,0.0,0.0,0.0,0.6,5,1.0,5,7,1,0.05,0,0.6,0.6,2.5,4,event_type,2025,True
acled_event_food_rain_text_conflict_threshold_change_pca_2.5_5,5cbb4b4531254737aaf2ecc839ea1e5c,acled_event_food_rain_text_conflict_threshold_change,True,True,True,True,True,2.5,5,event_type,0.4309,38,0.3038,0.4167,0.1613,0.2326,0.1578,0.0,0.0,0.0,0.6,5,0.1,5,5,5,0.03,1,1.0,1.0,2.5,5,event_type,2025,True
acled_sub_food_rain_threshold_change_2.5_4,1c4e22c1bd164ea199a7de47d977ce5f,acled_sub_food_rain_threshold_change,True,True,False,False,False,2.5,4,sub_event_type,0.488,31,0.2623,0.2917,0.2258,0.2545,0.1696,0.25,0.125,0.1667,0.6,10,0.1,3,7,0,0.01,3,0.8,1.0,2.5,4,sub_event_type,2025,True
acled_sub_food_rain_threshold_change_2.5_5,7fd74fd152124c60a371ceb5dfaf5b5a,acled_sub_food_rain_threshold_change,True,True,False,False,False,2.5,5,sub_event_type,0.3829,31,0.2949,0.3235,0.3548,0.3385,0.2009,0.2188,0.35,0.2692,0.6,5,1.0,5,7,1,0.05,0,0.6,0.6,2.5,5,sub_event_type,2025,True
acled_event_food_rain_threshold_change_2.5_4,ec043e0e96454dd7a312aa9086ff5159,acled_event_food_rain_threshold_change,True,True,False,False,False,2.5,4,event_type,0.4242,13,0.2643,0.241,0.6452,0.3509,0.1726,0.1407,0.475,0.2171,0.8,10,0.0,5,7,1,0.01,1,1.0,0.8,2.5,4,event_type,2025,True
acled_event_food_rain_threshold_change_2.5_5,b6a406a1861b4fffa466a24063090047,acled_event_food_rain_threshold_change,True,True,False,False,False,2.5,5,event_type,0.3989,13,0.2718,0.2333,0.6774,0.3471,0.2135,0.1603,0.525,0.2456,0.6,10,0.1,3,3,1,0.03,1,1.0,0.6,2.5,5,event_type,2025,True
acled_sub_food_text_conflict_threshold_change_pca_2.5_4,13907bf8cc124114a6787905e210ff21,acled_sub_food_text_conflict_threshold_change,True,False,True,True,True,2.5,4,sub_event_type,0.5345,55,0.3295,0.5,0.0645,0.1143,0.184,0.3333,0.075,0.1224,1.0,5,0.0,5,5,1,0.1,3,1.0,0.8,2.5,4,sub_event_type,2025,True
acled_sub_food_text_conflict_threshold_change_pca_2.5_5,0198b485dd3746c5bde3756b722c1bc4,acled_sub_food_text_conflict_threshold_change,True,False,True,True,True,2.5,5,sub_event_type,0.5372,55,0.2731,1.0,0.0323,0.0625,0.1527,0.0,0.0,0.0,0.6,1,0.0,5,7,0,0.03,5,0.8,0.6,2.5,5,sub_event_type,2025,True
acled_event_food_text_conflict_threshold_change_pca_2.5_4,a9da1d295d474461ba71f3ec14f1beb5,acled_event_food_text_conflict_threshold_change,True,False,True,True,True,2.5,4,event_type,0.7138,37,0.2929,1.0,0.0323,0.0625,0.14,0.0,0.0,0.0,0.6,10,1.0,5,7,5,0.1,5,0.6,0.6,2.5,4,event_type,2025,True
acled_event_food_text_conflict_threshold_change_pca_2.5_5,fc315f7541634ee49b3c0a38ce683a16,acled_event_food_text_conflict_threshold_change,True,False,True,True,True,2.5,5,event_type,0.5117,37,0.2968,0.3333,0.0645,0.1081,0.1604,0.0,0.0,0.0,0.6,5,0.0,3,7,5,0.03,5,0.6,1.0,2.5,5,event_type,2025,True
acled_sub_food_threshold_change_2.5_4,fd1dd1e02d8949a98820cae5d90f5aba,acled_sub_food_threshold_change,True,False,False,False,False,2.5,4,sub_event_type,0.5916,30,0.2613,0.2143,0.0968,0.1333,0.247,0.2917,0.175,0.2188,0.6,5,2.0,5,5,0,0.1,5,0.6,1.0,2.5,4,sub_event_type,2025,True
acled_sub_food_threshold_change_2.5_5,6e43d34a2f984b9c861d7c429989d54d,acled_sub_food_threshold_change,True,False,False,False,False,2.5,5,sub_event_type,0.2728,30,0.2967,0.2157,0.3548,0.2683,0.1956,0.1712,0.475,0.2517,0.8,10,1.0,5,7,1,0.1,3,1.0,1.0,2.5,5,sub_event_type,2025,True
acled_event_food_threshold_change_2.5_4,553065c87c264cea8d118121627d51f4,acled_event_food_threshold_change,True,False,False,False,False,2.5,4,event_type,0.4165,12,0.2537,0.1961,0.3226,0.2439,0.1779,0.1978,0.45,0.2748,1.0,5,0.0,1,7,5,0.1,3,0.6,0.6,2.5,4,event_type,2025,True
acled_event_food_threshold_change_2.5_5,1e127ae02be24d9f9e92922d64034539,acled_event_food_threshold_change,True,False,False,False,False,2.5,5,event_type,0.473,12,0.26,0.26,0.4194,0.321,0.2283,0.1919,0.475,0.2734,0.6,10,0.0,1,3,5,0.05,3,1.0,0.6,2.5,5,event_type,2025,True
acled_sub_rain_text_conflict_threshold_change_pca_2.5_4,43ca80b0291b4e3aa7010ebe9049a738,acled_sub_rain_text_conflict_threshold_change,False,True,True,True,True,2.5,4,sub_event_type,0.5446,53,0.2884,0.3077,0.129,0.1818,0.1671,0.0,0.0,0.0,0.6,10,0.1,3,3,1,0.03,1,1.0,0.6,2.5,4,sub_event_type,2025,True
acled_sub_rain_text_conflict_threshold_change_pca_2.5_5,451a88bb04124a5a964c5717592a26c0,acled_sub_rain_text_conflict_threshold_change,False,True,True,True,True,2.5,5,sub_event_type,0.4899,53,0.2939,0.4,0.129,0.1951,0.1428,0.125,0.025,0.0417,0.6,1,1.0,1,3,1,0.05,3,0.8,0.8,2.5,5,sub_event_type,2025,True
acled_event_rain_text_conflict_threshold_change_pca_2.5_4,8c55541c125045eb9140b3a8f188c5bc,acled_event_rain_text_conflict_threshold_change,False,True,True,True,True,2.5,4,event_type,0.4185,35,0.2878,0.2857,0.1935,0.2308,0.1423,0.1379,0.1,0.1159,1.0,1,0.0,5,7,5,0.01,0,0.6,1.0,2.5,4,event_type,2025,True
acled_event_rain_text_conflict_threshold_change_pca_2.5_5,909fbf87de434be39a7a6d08bd153327,acled_event_rain_text_conflict_threshold_change,False,True,True,True,True,2.5,5,event_type,0.579,35,0.3224,0.75,0.0968,0.1714,0.1573,0.0,0.0,0.0,0.6,10,0.0,1,3,5,0.05,3,1.0,0.6,2.5,5,event_type,2025,True
acled_sub_rain_threshold_change_2.5_4,7adb92b7ded1458992ea233ab8a1d8d7,acled_sub_rain_threshold_change,False,True,False,False,False,2.5,4,sub_event_type,0.5279,28,0.2333,0.25,0.0645,0.1026,0.1783,0.1818,0.05,0.0784,0.6,10,2.0,5,3,0,0.01,1,0.6,0.8,2.5,4,sub_event_type,2025,True
acled_sub_rain_threshold_change_2.5_5,e68a5f74eac24fcbbae43b970e40fdb1,acled_sub_rain_threshold_change,False,True,False,False,False,2.5,5,sub_event_type,0.5583,28,0.2339,0.6667,0.0645,0.1176,0.1837,0.375,0.075,0.125,0.8,10,1.0,5,3,1,0.01,0,0.6,1.0,2.5,5,sub_event_type,2025,True
acled_event_rain_threshold_change_2.5_4,bfc35424d69248acbfc2cf860526b4ea,acled_event_rain_threshold_change,False,True,False,False,False,2.5,4,event_type,0.5474,10,0.2481,0.3,0.0968,0.1463,0.2122,0.25,0.15,0.1875,0.8,10,2.0,3,3,5,0.01,5,0.8,0.8,2.5,4,event_type,2025,True
acled_event_rain_threshold_change_2.5_5,ec78183be4fe4399a916dbe8d21385e8,acled_event_rain_threshold_change,False,True,False,False,False,2.5,5,event_type,0.5797,10,0.2521,1.0,0.0323,0.0625,0.204,0.4,0.05,0.0889,0.8,5,2.0,5,3,0,0.01,0,0.8,0.6,2.5,5,event_type,2025,True
acled_sub_text_conflict_threshold_change_pca_2.5_4,8ac94d58c69941dcbacb3a2f64005152,acled_sub_text_conflict_threshold_change,False,False,True,True,True,2.5,4,sub_event_type,0.5472,52,0.3032,0.5,0.0645,0.1143,0.1537,0.0,0.0,0.0,0.8,10,2.0,3,7,5,0.03,5,1.0,0.8,2.5,4,sub_event_type,2025,True
